29551694.9834056,20508427.35802,5160960.59259912,10336138.343581,7230220.18842883,4904904.52895668,4908852.39871451,10109317.8542462,4031856.33937111,8386122.34081095,7599313.43803753,4681138.42274049,3788540.08130216,4865403.40486067,7117061.87096525,2822248.81516338,4144139.0002553,3832928.98734712,1164624.97853215,6223079.99757978,3442278.21692766,2818985.49260989,6588022.07367404,2560459.67577126,3218005.17766618,2461874.25222272,4826207.32424482,1065983.76006617,2301364.05916487,5626548.1412159,2011412.53506828,1557516.58470414,3014843.53442116,3006802.66209509,2254245.77511574,5226841.39567104,1181519.27649901,1390904.82104075,880741.224073322,4577034.79210176,1457801.00865009,2406866.32604444,2191940.6157682,1573526.93147019,1605711.73056322,1958748.33231823,3755924.05198868,741923.821379513,1283792.4166191,2096413.66135518,1171961.79239583,486410.546214926,2862463.94817035,992270.955525454,1029620.68710489,378860.961091266,790897.981425047,2224808.80974582,1273716.99475816,811319.866475822,1164261.23627659,3730015.91710792,1738014.08985136,1434335.75521725,869197.315180534,1502988.63212451,741163.869964361,1101124.58618623,1547382.1304206,2659055.18873066,1013005.79992086,226082.450631352,1666990.24974732,905914.510623258,928625.212744257,835462.228055042,777882.722477239,1191852.96136114,1186112.38135898,1203331.292242,565603.392252445,248928.701225585,1180274.13802616,519599.198953363,1200411.86772808,621945.91807788,570920.96781598,377095.220362795,397144.568058825,2552991.56568019,907023.946072656,1567235.09761341,1115143.36329141,813005.128075974,590709.190125349,474006.41261734,672306.313706798,738436.25892173,1281733.41877179,812373.122463759,676801.558311038,719375.094802046,331846.36639846,626513.137356548,571623.383532108,915925.381110743,608002.131980862,489954.513373919,514623.985321319,465587.120861448,864863.774186662,628004.012919517,773662.152584728,441411.582236305,547253.943881348,730191.688743504,927252.539516513,385373.611512083,576114.813798945,642945.34658835,439099.384163348,1258961.07927384,531190.761999391,615278.824148617,398777.946924102,521673.496438551,440544.372972438,652190.31643345,521101.635978678,1113253.83937964,475548.824530463,612476.116907297,757621.140319037,576054.201561944,1012443.01136992,627478.582784088,552563.294244083,494612.93815046,824967.556930835,520561.063063922,492027.648308034,74168.1367952526,773645.770355998,30120.2749329892,527232.093552645,730137.012071013,776246.628958806,212781.082943555,321016.656276847,718947.03819878,541551.034449139,1053280.83269365,655559.431674877,497677.749295361,508261.618053704,495101.047172583,702971.456875772,509468.38797816,520487.55893427,607424.319531408,683029.623366909,319333.179880426,425744.740779781,266490.275664547,435778.80307762,276567.061968737,414025.139772518,464875.86523289,696218.943367646,126743.496969764,161170.523396716,671250.709588458,240986.603066405,87067.6320740934,389224.37956673,1607237.59506321,364643.268862335,448545.595067719,439480.657430761,925916.189658738,493866.332697575,594444.73257274,18342.6556333027,490254.680715045,1318283.32098867,966332.366516835,350493.882545957,629055.808448285,392207.54166445,647657.800764825,256936.512375455,938720.701610033,229913.276406965,109646.147711428,372258.539169931,238925.3518621,265178.530037975,158189.378617226,1072816.58707289,385804.667313509,309943.832756624,193337.776037601,180828.156062886,306441.288255719,735961.435272134,464321.938051283,492656.966000338,379676.848137777,282231.801839905,571469.880436027,120100.545972863,329325.628627187,358258.752330904,396565.629713565,510793.041340437,568907.188777898,180845.224463494,316749.73776062,387669.63210694,120943.207276621,113881.299210042,445430.967957911,137095.132347139,365955.420781537,789472.054742782,436917.658727444,247453.142160164,564694.584351247,337316.713563768,589734.071376451,209971.639642829,417120.284881672,407896.358321517,107553.062699085,348819.851998229,337645.504590782,359031.529625752,265577.710861411,292814.056041753,354259.347452842,1025818.65469967,150071.157587868,221992.629168241,412367.95641175,351754.636326066,374249.946443609,1199164.6027036,382787.371556776,279088.926489622,194426.582044702,264512.127787326,313946.656293753,310865.962385808,514121.558707679,452363.595775969,237982.104776103,219500.444061405,90800.4493361336,695485.017517599,966571.735858256,908656.463433737,230469.968302197,113434.356689468,225539.556117526,273417.798474105,267824.287072757,81318.4808021208,37753.8260214859,276931.994312809,424633.849152172,159450.839617487,285995.509712553,122370.978455626,103104.658136647,375041.351259674,203828.299737033,328622.53563709,364887.451158208,280002.053943017,276387.612204856,216058.99334778,277004.577440898,383220.174954781,129543.963029017,90476.2592778012,383919.598885972,283617.055067755,195010.452838019,126840.612442751,255803.090651732,192534.129502797,232180.398990028,270080.782927291,339424.332257375,466031.815117931,232033.772348387,305834.47130152,43835.2693898299,78805.7234611099,159658.106834695,286213.211525529,308839.028047282,247543.516472613,395209.592549484,240654.645674123,279069.59155413,321507.740302216,56908.1671987796,145740.819043547,335198.910959079,86329.5005090076,233018.207889994,254694.008174625,190238.613371347,177150.845910291,336948.042757745,182140.473119598,117837.551839267,232139.847418485,233997.583804985,238037.755604,451429.863782781,320750.4045645,300226.886542841,218249.049764333,319370.012370187,293389.221453433,160959.447774179,296904.34921704,36346.5460606697,9360.07979228644,170962.4165054,263803.006005703,204086.649113191,238946.41906052,315604.598380435,219178.191909813,61923.708603861,171383.115997201,136902.894774727,146363.073382304,236265.986083942,193574.703137716,115056.260733108,437135.868951685,201737.729867085,322028.762164319,216059.058152818,223606.602466385,271097.528032787,201231.84007326,132840.166466477,87145.2988287087,61624.5438036886,207142.192692279,259820.670456024,163927.57748144,175619.553858542,627272.494667383,181371.168024658,133955.131009792,129081.928745788,29301.719916588,89791.853028261,43350.9504984992,162733.175449772,44371.7912332124,242622.637735089,148931.167582743,227940.580347384,313080.42589595,264419.46016292,259700.957515358,154410.566173035,213623.845101214,137721.03605112,432311.007240176,77611.417587188,130528.650492603,215424.65587487,138423.83139738,359050.984822675,125085.320322836,218768.480617217,89785.7374157454,302792.404209904,175191.913019338,114753.536187068,108662.735583912,129742.998909622,216163.544820137,389713.994419364,77855.5663854922,14844.780385378,60886.4468157256,210527.411258409,149145.068739901,69908.2329493204,70470.6200719423,302093.833321449,20096.0669061366,129403.062172295,181705.997165526,224291.139402739,273256.174687858,255941.224065549,106849.088507719,259106.098329595,124106.657397744,142351.082462468,87020.5975189531,188335.422088138,174912.411955244,165740.791649834,93358.4365215078,220771.522704148,293792.248753347,207981.190901132,206230.917082051,99201.4309721006,98652.239611816,54200.1402052084,208720.808371159,76864.9841294633,169918.852357483,163542.888843728,51893.6465245358,173246.771024174,23397.3671188975,11434.9611295888,66692.3743924176,144808.959875501,185155.835233463,210205.751493216,122093.779912189,57287.3952423815,91235.1601591136,166251.62110594,138128.306328042,50292.9196722225,39510.9354508073,131556.03779235,122578.512245097,177932.024370638,194560.181695107,93943.4801876071,211903.788402289,147070.109968848,134221.66815773,178178.769700481,30212.688837277,527674.775658264,146493.074397039,198141.860838252,80997.9411913414,140878.113777121,214892.956369951,89319.6208186493,369210.851867355,206673.480573922,133829.459551683,15251.2277547149,82149.9893418119,79515.3821548739,170597.690363854,93236.239516396,137781.620096549,226139.887484541,159158.130132577,484667.921993029,145115.69570164,130487.500454447,118614.200424892,12613.0022288692,136027.236760168,96855.4585057252,82156.6694809298,48413.5022636222,140151.909715885,205140.464246682,15699.3044012281,223532.222805236,186661.520876499,90764.3370760091,121728.375257728,52205.3061015858,127058.197535806,158779.589825381,174405.635389121,90462.8562533243,92108.4667337186,68248.527625398,3024.79221996333,117080.738331587,107218.465452849,5738.75274690933,168525.492132349,176369.097047865,80527.4827538936,61698.1776948397,79533.9648822484,253575.063570212,193387.977629643,244520.374372663,140573.242735518,85894.238814872,115106.088688063,101389.452884299,247909.668598184,80256.3520643163,121282.218631181,173814.779989431,47893.1545919962,77094.1555550482,111751.168354867,118921.674516904,230846.688309963,51903.0015182211,91109.8727889039,239518.842097619,77837.0161858352,146509.853535066,105790.111409654,112697.840046723,60352.1760211148,87796.0218995002,173707.858654422,13787.1552961187,71223.6665823665,68214.4408376221,99535.0867921565,102620.071103173,445371.27503601,137944.537558533,118246.503937279,126244.071354774,179154.344372426,225071.551181658,164432.0594914,89470.2132074009,95659.9677717029,138723.031706833,133511.5388507,98138.0763017412,138162.38284208,123657.405009566,40410.5568734649,191200.960896782,96709.9990972207,26176.1121689932,32007.7648969192,107096.634449249,57295.1334738048,64258.3492210053,98630.0739693841,65169.2398150298,105439.880767925,119645.407493905,27712.2655426558,147080.776597199,59564.2601845481,41623.2721898318,56244.2543840807,124146.758810795,73844.8740192241,118209.301251132,43631.1562453135,41413.8303733115,15099.2946457716,32138.288810343,111271.237412677,4697.08330833222,170160.512649283,39929.5160093311,119148.526724572,119678.553802677,25479.2385975028,70583.2776704121,67036.0322087588,13621.6874866557,52635.9002980095,113809.421100922,114044.011004436,188767.358169943,108827.635959297,118348.784901934,139528.200172375,86057.8316455449,108382.005622846,196629.908754239,45207.608810805,24340.3954262109,143932.120223774,82400.0253016159,46026.0101784671,140177.384843735,70865.4673793055,178407.970089296,115010.216017856,41163.8159722074,118218.244179972,20559.5735331677,107819.004918588,90841.8643196279,141655.13460303,82684.745902406,145067.84256221,92278.1889298438,127120.835800243,138153.490548983,205363.445481577,163110.375422854,56251.1247416779,105920.889978222,2113.49262704857,13273.2672521632,24211.0470154181,95521.9708083409,66820.2069744716,176398.627141968,69136.3974713506,61338.4717211772,95298.2444505526,123280.114986164,120195.880299685,86967.2043920494,82830.605203324,161243.805045477,67492.2832395505,129697.281511817,68591.389219297,74034.8817302579,118823.948921782,60288.8225645473,81562.0367369043,10213.356845157,75859.9827537656,13342.9616571484,235978.012808241,72014.6935142116,46947.0985300232,38162.4259431534,126900.104953812,73872.0187675702,47418.9596355062,173053.945065955,187870.529885064,93984.0088880821,75390.4157033765,50422.0388951701,90036.3379249964,36102.5937386277,42931.3464233961,100071.933031184,357906.760943991,83642.6963588926,91494.3993612417,63307.9751457774,43244.1356039699,79384.3317299296,39740.3908152182,155637.515349044,49124.7030034913,71850.7999527779,42923.9521237113,32401.220995819,105252.850431597,61977.5443389296,57052.8045570694,107108.283096472,127502.201290195,90030.9698306955,37816.7308670827,83372.5254814737,58445.5176413763,120518.03494824,66366.8920331125,66648.5188716728,71914.9079944586,70196.0351555896,97145.7963407726,78697.9086433858,98731.6223612907,115597.691491448,71935.6607788548,71759.1851371507,66935.2612303685,219387.456899055,24253.7833204402,14510.5268391228,66019.2976408338,17608.6402043747,137223.187330037,17554.771138497,62683.6141706277,92380.9236358021,22107.70257874,85983.1150848138,117760.439135616,112320.634959196,51789.5693475431,55063.7200379612,46305.9547885968,82495.809111305,68765.5502486222,64212.6929889448,57719.1711854781,11360.1214900363,126585.255956112,67334.2726970546,46731.7708835675,30738.4349272524,45266.6013757226,107798.70596921,59835.8177502594,59665.3513536581,147071.715125148,49534.5745119005,83722.2072174888,53046.8699508185,52841.4878223673,26823.2869259243,78934.4761984759,40325.8465259737,131114.190505938,116408.892631224,36330.5993044362,88575.4952414327,62008.4041178756,14221.8677644745,38825.9291996009,65335.6970838326,65313.5127434204,104282.791824213,51963.8307374635,58001.5182080933,31233.0518517209,31352.6605775044,62334.4643733447,22592.4248197376,58963.9668670022,84703.1301277122,74406.4751072158,45134.2311441207,63488.8746518918,28730.1047822051,97563.1807029366,54820.8685253919,69267.7606459825,50986.2095120849,51688.5547214544,209396.558437603,65735.0875886803,13803.6074227101,56019.2014746803,169750.749220207,60190.1012914382,88142.4647505206,63951.5016621359,49083.6592954084,83037.4567893501,64010.9595589895,2705.33058087032,52666.7939306042,53178.0444732914,43970.9246043981,65605.9541614911,63459.2307039256,527.657002849955,29561.7458707635,52283.6636168105,116784.26956336,99969.3901170326,69005.5223838337,83620.7233715946,93672.3559982972,65984.5520981374,76475.3735858291,76817.8794008936,98496.0478581933,59501.5282915839,96727.6303922064,48486.6010743077,27862.3082188318,41950.300606196,57059.5286486564,27582.5829180589,78884.421748033,83658.1265993688,65050.8256605599,65093.4078955544,68051.5120711495,35277.0542535105,37088.7892885685,40388.1853515363,106420.114113992,27447.5761881583,50675.7615179327,16140.9427274532,114367.049442654,65661.0285762585,57631.7950283757,31631.3221294258,66700.8122432994,13240.6004319429,53312.2817991306,30907.0920749836,75633.1269536559,62206.7273897818,40061.7819275805,14730.1916189755,38746.9547198295,24819.4744617302,13960.3313654962,77559.3187019147,55299.2030923205,21990.4355634968,74019.2407247244,69649.066942471,74800.1194201552,13828.5964828073,58373.0904907219,56330.7524321655,8436.03745377891,61847.4373306677,46753.0732723466,13495.0854292348,16514.341266567,2574.80077595346,5968.93382318156,59713.3751569711,56930.0410045652,93760.9500939655,60842.9681738182,34065.1619757011,75534.0053762804,40773.2718392998,28571.53477966,65045.5253667018,49261.3785827851,84589.6741553913,110607.062524626,35781.331030249,44409.1612541976,36023.1886019244,37975.6320400209,13313.047281121,29975.3186095966,66578.0017529553,23233.2769059474,68287.7689106448,27582.1177311058,41420.8527756558,19036.2310132787,63095.2257147084,68413.3238576564,59034.6126336325,50331.8529017751,4140.73069086232,68712.678040725,37590.1861001644,45109.6365268185,47933.4751272363,63975.2440192519,15182.91400652,54516.8870263714,41364.5619439502,10586.5970255318,49204.010938269,15024.2902599464,37192.6175244214,63296.7580121106,45781.9654343851,34956.2738509936,49734.2992969408,106443.435316411,49512.0181090697,40481.6272361369,35621.8503769857,46012.3732967064,84739.9405623644,68103.2115619406,49743.8353153199,5109.15608567105,8579.82235336294,13095.7810260327,20082.933871587,69636.4816397524,13132.61720585,35267.0509017511,62515.0887526453,83615.4794248914,59368.7981734264,17579.8843323881,54801.9716790406,67461.7169444992,31054.2291441827,38773.7616159605,28612.8427025802,30998.9307228872,54754.6952745,18666.7073263127,13053.6650202932,43285.7867694446,38433.9951213838,48304.427082936,53653.4461925195,55382.1898716448,42618.3854579928,32894.6613114704,28028.0468304291,27539.8449871883,36898.4557271562,55084.1534469622,18819.439844407,59016.8534857935,28148.0269151486,26144.8540083359,49702.8655941949,46401.0594011175,64454.786293122,21583.7151094674,66184.9354506361,43608.8802432684,79144.1349399847,25170.3303611222,27253.8480573549,34595.0007686005,33301.0056001102,41788.3621542954,71778.1244475748,51519.0427230596,21836.1004422503,31897.7339991037,41345.7464730352,41607.4155350965,1660.10675698668,36321.0090058201,57722.3392459259,31880.4832820289,35168.6302319567,55891.9713646386,6760.19169246106,22359.4694947833,78232.3118509854,21487.698073668,14490.768748308,18905.7766748381,34158.6076245255,23583.5118685334,24091.1664369707,3895.43691493386,52369.789757564,82911.3568927829,43635.1919924851,30542.2154642697,17986.1679677014,36088.1442597581,40159.7089451409,28109.6973813966,27160.9610770175,19850.3111935788,33655.3483110016,395.013014198761,28109.9572354383,27131.87066749,25264.389647088,30252.4636018178,35298.9156184526,12134.8490866259,17930.2701429002,14076.3586336949,19580.6268960786,34408.8124205279,18613.8101156384,37896.6444496564,9717.48182320618,35233.8330414805,44018.9430974059,24017.2285212363,55312.7998155853,26923.560211918,29245.2477549254,24820.4448019236,55445.9851472596,13607.5216216586,15288.6191935944,55116.4045361298,28184.9624580847,46091.040528842,30765.721288296,28415.8291296923,23026.5388303159,21502.1543095967,6527.35732811148,22544.6224680889,34663.3323236118,33042.6940855671,42514.5787869443,20582.6834666729,40616.8378796982,45397.4737509372,57076.2582040039,32800.9002783094,22653.2684597799,36895.1558296561,17950.5836295895,14139.1173728263,23902.3125343275,19021.8363755593,38764.74060086,33934.7122111178,17891.3595109667,23356.462155383,24675.84188714,39514.3680274288,35641.8838884433,20019.562062944,36192.3486851413,30302.3526284614,13060.3326166772,29075.6478733419,33668.0311094622,50988.5687539962,15598.0926497051,17193.7884396588,23023.084246708,13192.5849747485,32726.706936158,16501.7527644458,23204.7102767067,25687.0889368609,33275.4904705822,42262.6102100002,29638.0763999504,18736.6570130698,31299.338781623,24531.2584236696,7227.72397443363,44351.3788366645,18355.87511834,14834.6521971156,9116.15000595023,14656.4771160014,16228.4659103243,85924.1323910907,11952.7077089583,19570.3609703223,21465.2389491083,25414.5422210802,4899.01534482274,43841.7517019809,6301.8975263206,10846.1227860318,21221.541142906,18135.255627238,10606.6348620967,28260.0896966385,14643.1980073036,66787.5000414574,33679.1595172781,27714.9958622723,30700.4532099222,30104.6199563864,2457.77427513873,26888.8945977617,4031.08059776886,42641.0683112195,19947.6553954992,20641.7570543739,26956.4743814806,14333.1550551247,17915.5789282097,34572.7471403829,12243.27181817,29372.9485340884,39507.0754162063,20323.4058896268,8073.0151194647,26521.2760003769,13764.5959480679,220.451524349592,15435.4841853082,21219.3894691882,15214.6715162573,18157.2113548104,17792.3485915171,14187.6158520377,21714.2552777328,43349.3314657279,29202.8835844084,31319.4819577268,36688.5778714451,21822.3359410956,16031.0366866614,21667.7070298603,20770.4771624872,40558.4598574575,21058.4314848443,14724.7673140564,25524.7813891959,9013.06513590681,23244.5131237596,22548.2117101907,18528.3762808768,40549.7131395364,27792.2833619436,2530.1925035522,13981.9881807069,24233.8607165031,26297.1222234789,9347.05673611824,41273.1072278259,16809.8353064685,16019.4542925486,24182.7334856556,21009.9126310977,3166.67812038358,28537.8222374298,17533.5570589695,20517.6365012181,14383.8640422383,7606.61337336113,9619.77509098806,23608.8036032655,18545.9956237073,30332.9365539424,62941.6592465789,28287.9451867456,13784.8101746228,24240.7104829557,18235.0592589021,28375.8749447607,17177.8925412091,11558.8850168296,25523.8042771953,31105.3358363492,16189.8547829927,23530.3539584597,19971.4780819295,33471.7906840268,25707.4711321753,17268.1716748951,20766.1158391661,12108.2938559186,13325.8104631437,8130.44991829867,25560.1955167483,27283.4604193248,25714.4618343982,10263.1381589438,28721.6658808708,21099.3083600568,7068.56191978134,21850.4926449889,36053.5825197781,22645.0176173205,7478.99538521873,20467.9974222367,33417.8264455148,26940.9324433118,28029.2252026799,17621.937602618,17701.6427006014,17271.0575793623,13402.5519227976,31487.0409629582,12500.8526727041,20556.166091926,7306.95357702268,7700.37303684191,6724.09763646385,11058.8966245598,15265.5392647639,27412.4678890375,11944.3235673587,22268.7774907523,17322.5007487536,11561.0377065292,25711.0226776267,6568.99699014437,27100.9564120706,26390.5488427738,15824.3308118698,20347.1810778087,12719.047195679,19776.2815222703,10936.0644892,15416.7874629554,18616.4178093612,4626.61247946498,24914.462322005,15002.3152338442,13476.651757068,15294.860597164,7566.29460422414,17329.6858069864,6372.31639062347,29913.5105055888,21221.5448276829,15639.7688777815,5412.09094739533,9124.80579859003,38359.3029809746,22803.0064301956,8228.12992038211,24385.7709448435,14472.588065007,26924.9213964996,12900.1921561339,10626.3429674454,13828.8110245322,8549.8364200405,11166.1144197506,12259.7202272023,3622.73685814877,9106.19665121491,9050.84145792331,27011.1189305383,17094.2691412608,1941.4865750244,18362.8804060746,8853.28833686781,27297.5352758545,70.6225858158632,15782.2014277181,12675.4631218489,9214.81838140768,29864.0872164983,11773.4600432979,20895.5856871062,11885.3450871347,19117.5010511771,13154.5416840733,6681.81990449711,6240.17310535168,7703.09701689796,23003.7177652396,19725.0536491496,12940.5908886482,9713.64696662072,23142.4175159473,232.376279488115,13855.8714239365,11345.3201889575,23270.1898930442,24097.7215059767,12705.2639394616,6267.18413372954,13033.1337634147,15427.7219902446,19935.6846427167,9110.12883486988,9006.08756916576,7247.04111081726,13082.8646540778,7959.38239404569,14728.1125424817,11416.8906536107,4046.50088336311,20718.4260152489,19303.5404655283,10872.0243720603,7722.26471755892,16830.7452282909,11770.1393488036,21954.6974731035,12321.6853348466,17812.7511181527,2619.56387065411,18075.654126361,22799.0676241853,4094.86093332151,17501.8189680904,15053.2550351245,23665.7436152778,13229.4769253936,9683.74353193173,17910.6703163602,16858.3294380069,15306.5558404186,12019.5468976665,12453.6825249081,6244.3966185479,14381.4000711103,10898.959569255,13187.265349504,10734.6586765694,13015.680619415,6155.6520515434,11848.766230808,12561.9661516958,12712.8600192538,14210.5805007211,15068.4827952137,15709.8528544847,11831.2103291593,9630.15776373814,12106.0297156286,7722.84458162748,6768.37174072117,6591.10345660214,10158.7161394351,12841.8406224896,11437.9170160829,15265.4115110359,10053.8872797003,9626.45049473106,18598.7174265362,23601.686905043,10859.1802835805,6498.17951542731,12371.3242858385,14122.9318134107,14356.5896413058,1823.60801714147,15986.0880533134,6322.52528314546,1352.00949593454,9526.27031711476,6237.76895939683,5495.62653998849,12358.7945480618,11168.3740012821,1405.74662695467,6309.44547321541,13124.8822995459,10662.3004701728,3946.54459288013,6032.03095452641,9844.84659316707,5426.8893349841,8410.23759735807,9358.02818917951,7901.5461614801,8491.25469087163,4183.80195100355,6959.51135666517,7462.61610353481,6378.7153443009,6089.79583781277,13904.6440897966,11894.9563496506,6144.462774697,7222.21833073158,5590.46300304776,7436.70182933115,7055.77046231007,9804.86600391059,9993.0286193359,6535.06216585612,12478.6608991318,14200.2467107468,9581.94078768266,11702.367797954,5808.64130970467,4833.65469036143,7995.99970680424,5673.871155426,8982.33995808565,10580.9040123846,9880.62744765074,9451.6239517037,1856.70422375566,5007.67705488787,5045.8976802204,2414.25160323443,4607.98321299339,3159.53906098771,2345.40795515485,6846.86433028934,4970.12257276751,7847.55035899835,6466.73289599585,5944.78816898596,5222.2745184324,8229.78476716242,6379.83800166896,2498.68914896088,3785.5634216175,5155.86370356991,5284.01569018055,6575.32610236906,1999.77921936003,7376.76969389387,4731.18059010479,4844.65722975418,3758.88052971714,3775.18258236558,2730.75554656802,976.499353980373
